N_followers,active_count,active_indices,actuator_tau_s,alpha_mps2,budget_ok,case_id,command_delay_s,controller,disturbance_end_s,disturbance_half_duration_s,disturbance_location,disturbance_start_s,disturbance_waveform,dt_s,equipped_count,equipped_indices,failure_count,first_limit_kind,first_limit_time_s,first_limit_value,first_limit_vehicle,hdv_model,heavy_indices,horizon_s,information_delay_s,layout,mean_loss_m_per_follower,min_gap_m,normalized_loss,peak_braking_mps2,peak_constraint_kind,peak_constraint_time_s,peak_constraint_usage,peak_constraint_vehicle,peak_jerk_mps3,predicted_bottleneck_constraint,predicted_bottleneck_margin,predicted_bottleneck_time_s,predicted_bottleneck_vehicle,pulse_internal_gain,pulse_tail_gain,reaction_delay_s,recovered,run_id,safe,seed,studies,success,target_gap_m,target_speed_mps,terminal_acceleration_error_mps2,terminal_gap_error_m,terminal_speed_error_mps,throughput_loss_vehicle_m,total_vehicles
40,4,"[1,14,27,40]",0.35,0.25,1.0,even_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",0.0,gap_lower,12.9,0.028125,1,idm,[],60.0,0.2,even,0.0,23.4375,0.0,0.25,gap_lower,12.9,0.028125,1,5.0,gap_lower,0.9535000000000021,6.7,1,0.0,0.0,0.7,1.0,e3b0640ef76bf4b8,1.0,131,controller_comparison;layout_comparison;prediction_scope,1.0,24.0,20.0,1.5165216210851655e-16,0.5625,0.0,0.0,41
20,2,"[1,20]",0.35,1.5,1.0,even_idm_leader_N20,0.2,wave,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,2,"[1,20]",1.0,jerk_saturation,5.0,-15.0,0,idm,[],60.0,0.2,even,6.157699776898118,21.546420964520223,0.005131416480748432,1.5,acceleration_upper,9.0,0.6910652464529088,1,5.0,acceleration_upper,0.2408760651583718,8.4,1,0.7855481259587296,0.4436127545527408,0.7,1.0,e3be21b98a6f77fb,1.0,191,chain_length_scope,1.0,24.0,20.0,0.0035560672857142123,0.12430575467021754,0.0601134919845876,123.15399553796237,21
40,4,"[37,38,39,40]",0.35,1.7,0.0,rear_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[37,38,39,40]",99.0,jerk_saturation,5.0,-17.0,0,idm,[],60.0,0.2,rear,162.82783844969975,-49.033901954135224,0.1356898653747498,4.5,gap_lower,60.0,3.651695097706761,37,5.000000000000004,gap_lower,-3.186188651824581,59.900000000000006,37,7.843137254901961,0.14223724556366893,0.7,0.0,e3c559d1ed73ce78,0.0,113,layout_comparison;prediction_scope,0.0,24.0,20.0,4.5,120.56023953530172,20.0,6513.113537987991,41
40,4,"[1,14,27,40]",0.35,2.1,0.0,even_idm_leader_d02,0.2,wave,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",61.0,jerk_saturation,5.0,-21.0,0,idm,[],60.0,0.2,even,70.24478417545771,-14.228138143805282,0.05853732014621476,4.5,gap_lower,50.7,1.9114069071902642,27,5.000000000000004,gap_lower,-0.9149734336114154,49.800000000000004,27,6.349206349206349,2.0915771532666443,0.7,0.0,e4888a61139edac4,0.0,29,controller_comparison,0.0,24.0,20.0,4.5,69.67901337568844,20.0,2809.7913670183084,41
40,4,"[1,14,27,40]",0.35,1.9,0.0,even_idm_leader_d02,0.2,acc,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",117.0,jerk_saturation,5.0,-18.999999999999996,0,idm,[],60.0,0.2,even,206.65878071871347,-2.600391628834636,0.1722156505989279,4.5,gap_lower,54.900000000000006,1.3300195814417317,35,5.000000000000004,gap_lower,-0.505519581441732,54.400000000000006,35,7.017543859649123,5.052036700117939,0.7,0.0,e4b464faac3aa742,0.0,149,controller_comparison,0.0,24.0,20.0,4.5,140.99258085000048,20.0,8266.35122874854,41
40,4,"[37,38,39,40]",0.35,0.0,1.0,rear_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[37,38,39,40]",0.0,jerk,0.1,3.078257215171215e-16,20,idm,[],60.0,0.2,rear,0.0,24.0,0.0,1.5350796098647517e-16,jerk,0.1,3.078257215171215e-16,20,1.5391286075856077e-15,acceleration_upper,0.9999999999999999,0.0,2,0.0,0.0,0.7,1.0,e4ba3f25f6d98a9c,1.0,47,layout_comparison,1.0,24.0,20.0,1.5391286075856078e-16,0.0,0.0,0.0,41
20,2,"[1,20]",0.35,1.8,1.0,even_idm_leader_N20,0.2,predictive,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,2,"[1,20]",1.0,jerk_saturation,5.0,-18.0,0,idm,[],60.0,0.2,even,5.886293053849022,19.848370192974244,0.004905244211540852,1.8,gap_lower,8.200000000000001,0.2075814903512878,1,5.0,gap_lower,0.7253314111035014,6.800000000000001,1,0.2463736177318778,0.0648148148148164,0.7,1.0,e4f01fbf52a5871e,1.0,113,chain_length_scope,1.0,24.0,20.0,0.019696768599596483,1.4486901854857024,0.17500000000000426,117.72586107698045,21
40,4,"[19,20,21,22]",0.35,2.1,0.0,middle_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[19,20,21,22]",92.0,jerk_saturation,5.0,-21.0,0,idm,[],60.0,0.2,middle,146.9462264473164,-98.28625025763895,0.12245518870609702,4.5,gap_lower,51.1,6.1143125128819475,19,5.000000000000004,gap_lower,-5.263109520091601,49.300000000000004,19,6.349206349206349,0.0006574342137558427,0.7,0.0,e53d90c640342376,0.0,191,layout_comparison;prediction_scope,0.0,24.0,20.0,4.5,112.94966309401946,20.0,5877.849057892657,41
40,0,[],0.35,1.5,1.0,even_idm_leader_d02,0.2,human,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,0,[],1.0,jerk_saturation,5.0,-15.0,0,idm,[],60.0,0.2,even,6.475596088196696,21.00013474099879,0.005396330073497246,1.7626037614282686,jerk,7.9,0.5834528048057639,1,5.0,acceleration_upper,0.5746710540209137,9.200000000000001,1,0.9875781390118021,0.0003123444391961685,0.7,1.0,e55283bb39cc9b71,1.0,191,controller_comparison,1.0,24.0,20.0,0.21513626325523455,1.5286023568438054,0.8317610649350122,259.0238435278678,41
40,4,"[19,20,21,22]",0.35,1.9,0.0,middle_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[19,20,21,22]",79.0,jerk_saturation,5.0,-18.999999999999996,0,idm,[],60.0,0.2,middle,131.89567050409553,-98.11770335350542,0.10991305875341294,4.5,gap_lower,50.800000000000004,6.105885167675271,19,5.000000000000004,gap_lower,-5.251392311581125,48.900000000000006,19,7.017543859649123,0.0012142857771442353,0.7,0.0,e556dd12a760754b,0.0,79,layout_comparison,0.0,24.0,20.0,4.5,112.05985124564967,20.0,5275.826820163821,41
40,4,"[1,14,27,40]",0.35,1.5,1.0,even_idm_leader_d02,0.2,wave,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-15.0,0,idm,[],60.0,0.2,even,3.915265819309736,21.546420964520223,0.0032627215160914466,1.5,acceleration_upper,9.0,0.6910652464529088,1,5.0,acceleration_upper,0.2408760651583718,8.4,1,0.7855481259587296,0.0005474263529789722,0.7,1.0,e56855da23825fd3,1.0,131,controller_comparison,1.0,24.0,20.0,0.075267062695466,0.6557533102896116,0.3426689308460027,156.61063277238944,41
40,4,"[1,2,3,4]",0.35,2.5,1.0,front_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,2,3,4]",1.0,jerk_saturation,5.0,-25.0,0,idm,[],60.0,0.2,front,8.23904056980537,17.940824239627887,0.006865867141504475,2.5,gap_lower,8.6,0.30295878801860565,1,5.0,gap_lower,0.6284722142964542,7.1000000000000005,1,0.3329445331574059,2.5991170398735145e-06,0.7,1.0,e59187f15ff5f770,1.0,47,layout_comparison,1.0,24.0,20.0,0.20351639197953236,2.983819241997253,0.5308967692400444,329.5616227922148,41
40,0,[],0.35,1.5,0.0,even_idm_leader_d02,0.2,human,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,0,[],52.0,jerk_saturation,5.0,-15.0,0,idm,[],60.0,0.2,even,46.08975209985155,-2.49863177128168,0.038408126749876294,4.5,gap_lower,54.0,1.324931588564084,32,5.000000000000004,gap_lower,-0.5004315885640842,53.5,32,8.88888888888889,0.5014663452530341,0.7,0.0,e5f1ffb8380c2cec,0.0,47,controller_comparison,0.0,24.0,20.0,4.5,55.94771589547557,20.0,1843.590083994062,41
40,4,"[19,20,21,22]",0.35,1.8,0.0,middle_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[19,20,21,22]",82.0,jerk_saturation,5.0,-18.0,0,idm,[],60.0,0.2,middle,112.61255739528738,-90.27135218732468,0.09384379782940615,4.5,gap_lower,46.400000000000006,5.713567609366234,19,5.000000000000004,gap_lower,-4.779652678315481,43.6,19,7.4074074074074066,0.0007265865502766906,0.7,0.0,e676cb115c4fb80c,0.0,167,layout_comparison;prediction_scope,0.0,24.0,20.0,4.5,114.84517642227809,20.0,4504.502295811495,41
80,8,"[1,12,24,35,46,57,69,80]",0.35,2.2,1.0,even_idm_leader_N80,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,8,"[1,12,24,35,46,57,69,80]",1.0,jerk_saturation,5.0,-22.0,0,idm,[],60.0,0.2,even,3.16415423855575,18.90519299544539,0.0026367951987964584,2.2,gap_lower,8.4,0.2547403502277305,1,5.0,gap_lower,0.672686427431288,6.9,1,0.327238897440966,0.0,0.7,1.0,e6a03b6a92ca3c1f,1.0,191,chain_length_scope,1.0,24.0,20.0,0.09793539966789869,2.136500000000069,0.42499999999999005,253.13233908446,81
40,4,"[1,2,3,4]",0.35,0.25,1.0,front_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,2,3,4]",0.0,gap_lower,12.9,0.028125,1,idm,[],60.0,0.2,front,0.0,23.4375,0.0,0.25,gap_lower,12.9,0.028125,1,5.0,gap_lower,0.9535000000000021,6.7,1,0.0,0.0,0.7,1.0,e6a2c9ca5fe33fd9,1.0,113,layout_comparison;prediction_scope,1.0,24.0,20.0,2.8348563714917324e-16,0.5625,0.0,0.0,41
40,4,"[1,14,27,40]",0.35,0.0,1.0,even_idm_leader_cmd04,0.4,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",0.0,jerk,0.1,5.669712742983465e-16,30,idm,[],60.0,0.2,even,0.0,24.0,0.0,1.519317481612589e-16,jerk,0.1,5.669712742983465e-16,30,2.8348563714917324e-15,command_upper,0.9999999999999998,0.0,30,0.0,0.0,0.7,1.0,e6a5ff451e5f38a9,1.0,113,prediction_scope,1.0,24.0,20.0,2.8348563714917324e-16,0.0,0.0,0.0,41
40,4,"[1,14,27,40]",0.35,0.25,1.0,even_idm_leader_d02,0.2,wave,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",0.0,acceleration_upper,8.700000000000001,0.12363052410794312,1,idm,[],60.0,0.2,even,0.3711311055982972,23.63545048406307,0.0003092759213319144,0.25,acceleration_upper,8.700000000000001,0.12363052410794312,1,5.0,acceleration_upper,0.8602823717271342,8.200000000000001,1,0.7078878072353424,0.00034969738842960396,0.7,1.0,e6a966209268d230,1.0,113,controller_comparison,1.0,24.0,20.0,0.003911688409215206,0.04861780282652717,0.021347587179739946,14.84524422393189,41
40,4,"[1,14,27,40]",0.35,2.0,1.0,even_idm_leader_cmd0,0.0,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-20.0,0,idm,[],60.0,0.2,even,5.7330108889682245,19.702188065488627,0.004777509074140187,2.0,jerk,5.800000000000001,0.2157434402332361,1,5.0,gap_lower,0.71213316245092,6.800000000000001,1,0.3118788956830123,0.0,0.7,1.0,e705422388bfae81,1.0,149,prediction_scope,1.0,24.0,20.0,0.15889212831591243,2.35124999999357,0.3560385623689264,229.32043555872897,41
40,4,"[1,14,27,40]",0.35,1.0,1.0,even_idm_leader_d02,0.2,predictive,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-10.0,0,idm,[],60.0,0.2,even,1.6863773067318744,21.882056486128107,0.001405314422276562,1.0,jerk,11.200000000000001,0.14285753923608713,1,5.0,gap_lower,0.836886763385144,6.7,1,0.2333332177228229,0.0,0.7,1.0,e76f78c792fe1c3f,1.0,191,controller_comparison,1.0,24.0,20.0,0.20351639197953236,1.1585969387929254,0.12500000000001066,67.45509226927497,41
80,8,"[1,12,24,35,46,57,69,80]",0.35,1.5,1.0,even_idm_leader_N80,0.2,wave,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,8,"[1,12,24,35,46,57,69,80]",1.0,jerk_saturation,5.0,-15.0,0,idm,[],60.0,0.2,even,2.4200850465959856,21.347467055390936,0.0020167375388299882,1.5,acceleration_upper,9.0,0.6910652464529088,1,5.0,acceleration_upper,0.2408760651583718,8.4,1,0.8076044354028922,0.0,0.7,1.0,e77082a29626b22d,1.0,113,chain_length_scope,1.0,24.0,20.0,0.12488535222075177,0.9635868031143957,0.5486556328097087,193.60680372767885,81
40,4,"[1,14,27,40]",0.35,0.0,1.0,even_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",0.0,jerk,0.1,8.431356589244537e-16,34,idm,[],60.0,0.2,even,0.0,24.0,0.0,1.4937857699229206e-16,jerk,0.1,8.431356589244537e-16,34,4.215678294622268e-15,acceleration_upper,0.9999999999999998,0.0,34,0.0,0.0,0.7,1.0,e77e835835fe5c72,1.0,11,controller_comparison;layout_comparison,1.0,24.0,20.0,4.215678294622269e-16,0.0,0.0,0.0,41
40,0,[],0.35,1.7,0.0,even_idm_leader_d02,0.2,human,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,0,[],115.0,jerk_saturation,5.0,-17.0,0,idm,[],60.0,0.2,even,194.67156448606593,-2.31498822514191,0.16222630373838828,4.5,gap_lower,50.2,1.3157494112570955,31,5.000000000000004,gap_lower,-0.4912494112570955,49.7,31,7.843137254901961,4.768206709534223,0.7,0.0,e7fb09103737be63,0.0,79,controller_comparison,0.0,24.0,20.0,4.5,82.42340811497195,20.0,7786.862579442637,41
40,4,"[1,14,27,40]",0.35,1.5,1.0,even_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-15.0,0,idm,[],60.0,0.2,even,4.603100530936258,20.903158065760977,0.003835917109113549,1.5,jerk,6.2,0.18004402927351704,1,5.0,gap_lower,0.7739406906150658,6.7,1,0.34133460735243504,0.0,0.7,1.0,e87124afeefa047c,1.0,131,controller_comparison;layout_comparison;prediction_scope,1.0,24.0,20.0,0.123881322599881,2.145387345840163,0.40357730717681406,184.12402123745034,41
40,4,"[1,14,27,40]",0.35,2.1,1.0,even_idm_leader_cmd04,0.4,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-21.0,0,idm,[],60.0,0.2,even,5.934895009889847,19.164326437784013,0.004945745841574873,2.1,gap_lower,8.1,0.24178367811079937,1,5.0,gap_lower,0.6828209984038016,7.0,1,0.38530211528211,0.0,0.7,1.0,e89204d55a10a84c,1.0,149,prediction_scope,1.0,24.0,20.0,0.2330599096135322,2.0054392201508335,0.4227974832225563,237.39580039559388,41
40,4,"[1,2,3,4]",0.35,1.7,1.0,front_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,2,3,4]",1.0,jerk_saturation,5.0,-17.0,0,idm,[],60.0,0.2,front,6.224562848494076,20.398261426893157,0.005187135707078396,1.7,jerk,6.1000000000000005,0.1949187838400666,1,5.0,gap_lower,0.7461541031193801,6.7,1,0.32347790797516185,2.402240588585479e-06,0.7,1.0,e897d0237ceb04cb,1.0,149,layout_comparison;prediction_scope,1.0,24.0,20.0,0.04200874806512258,2.854250000015554,0.3895579571369723,248.982513939763,41
40,4,"[19,20,21,22]",0.35,1.9,0.0,middle_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[19,20,21,22]",66.0,jerk_saturation,5.0,-18.999999999999996,0,idm,[],60.0,0.2,middle,88.5696078850864,-83.77130332283636,0.07380800657090533,4.5,gap_lower,44.800000000000004,5.388565166141818,19,5.000000000000004,gap_lower,-4.39818327270075,43.6,19,7.017543859649123,0.0004504001240871061,0.7,0.0,e8a3b909814630fc,0.0,131,layout_comparison;prediction_scope,0.0,24.0,20.0,4.5,116.07067421823899,20.0,3542.784315403456,41
40,4,"[37,38,39,40]",0.35,1.0,1.0,rear_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[37,38,39,40]",1.0,jerk_saturation,5.0,-10.0,0,idm,[],60.0,0.2,rear,2.502483461701353,22.26328729812093,0.0020854028847511275,1.0,acceleration_upper,9.1,0.3052832296359452,1,5.0,acceleration_upper,0.7022036680671431,9.0,1,0.8336387845718107,0.0,0.7,1.0,e8a95184e8ba2cef,1.0,131,layout_comparison;prediction_scope,1.0,24.0,20.0,0.05149289831109202,0.5269822100461852,0.2709601837787403,100.09933846805411,41
20,2,"[1,20]",0.35,2.5,1.0,even_idm_leader_N20,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,2,"[1,20]",1.0,jerk_saturation,5.0,-25.0,0,idm,[],60.0,0.2,even,11.106090707977401,17.940824239627887,0.009255075589981168,2.5,gap_lower,8.6,0.30295878801860565,1,5.0,gap_lower,0.6284722142964542,7.1000000000000005,1,0.3489347921461719,0.14666666666666212,0.7,1.0,e8e79faefffc940c,1.0,191,chain_length_scope,1.0,24.0,20.0,0.020946840517166,1.9137499999919783,0.25001686247298593,222.12181415954802,21
40,4,"[1,14,27,40]",0.35,2.1,0.0,even_idm_leader_d02,0.2,acc,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",120.0,jerk_saturation,5.0,-21.0,0,idm,[],60.0,0.2,even,216.02217814236678,-2.4728533701966136,0.18001848178530566,4.5,gap_lower,57.300000000000004,1.3236426685098306,37,5.000000000000004,gap_lower,-0.49914266850983086,56.800000000000004,37,6.349206349206349,4.703653281301082,0.7,0.0,e8eb2e9d59cd27b8,0.0,113,controller_comparison,0.0,24.0,20.0,4.5,94.86827367729683,20.0,8640.887125694671,41
40,4,"[1,14,27,40]",0.35,2.5,1.0,even_idm_leader_cmd0,0.0,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-25.0,0,idm,[],60.0,0.2,even,6.710887223855751,17.943901265816777,0.0055924060198797925,2.5,gap_lower,8.700000000000001,0.30280493670916114,1,5.0,gap_lower,0.6349762171695131,7.0,1,0.29333014016283887,0.0,0.7,1.0,e9128e0dc41790db,1.0,191,prediction_scope,1.0,24.0,20.0,0.15889235525694317,2.8599991957310067,0.39956269559405655,268.43548895423004,41
20,2,"[1,20]",0.35,2.2,1.0,even_idm_leader_N20,0.2,predictive,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,2,"[1,20]",1.0,jerk_saturation,5.0,-22.0,0,idm,[],60.0,0.2,even,7.7115425463701115,18.552015762797367,0.006426285455308426,2.2,gap_lower,8.6,0.2723992118601316,1,5.0,gap_lower,0.6637930717799548,6.9,1,0.2686411237099568,0.06060606060606361,0.7,1.0,e9134cf3086cf87d,1.0,191,chain_length_scope,1.0,24.0,20.0,0.0204072874140972,2.3445170808470266,0.20000000000000995,154.23085092740223,21
40,4,"[1,14,27,40]",0.35,1.5,1.0,even_idm_leader_d02,0.2,predictive,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-15.0,0,idm,[],60.0,0.2,even,2.6507996634781383,20.59906245446058,0.0022089997195651155,1.5,gap_lower,8.1,0.17004687727697104,1,5.0,gap_lower,0.7612126343801773,6.7,1,0.2222220090665543,0.0,0.7,1.0,e936f3559eeacb7c,1.0,131,controller_comparison,1.0,24.0,20.0,0.21679742284252312,1.2074649569361782,0.17500000000000426,106.03198653912554,41
40,4,"[1,2,3,4]",0.35,1.5,1.0,front_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,2,3,4]",1.0,jerk_saturation,5.0,-15.0,0,idm,[],60.0,0.2,front,6.120399844725708,20.903158065760977,0.00510033320393809,1.5,jerk,6.2,0.18004402927351704,1,5.0,gap_lower,0.7739406906150658,6.7,1,0.34133460735243504,3.2034967713596215e-06,0.7,1.0,e9bad9d2f5ee1a8b,1.0,29,layout_comparison,1.0,24.0,20.0,0.06551787032602763,2.44602564126194,0.3845924912534713,244.8159937890283,41
40,4,"[1,14,27,40]",0.35,1.7,1.0,even_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-17.0,0,idm,[],60.0,0.2,even,4.726041840041739,20.398261426893157,0.003938368200034782,1.7,jerk,6.1000000000000005,0.1949187838400666,1,5.0,gap_lower,0.7461541031193801,6.7,1,0.32347790797516185,0.0,0.7,1.0,e9e25fe5f7ed63cd,1.0,191,controller_comparison;layout_comparison;prediction_scope,1.0,24.0,20.0,0.1133206220989769,2.854250000015554,0.39999999999931646,189.04167360166954,41
40,4,"[1,2,3,4]",0.35,0.0,1.0,front_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,2,3,4]",0.0,jerk,0.1,3.0840736763882177e-16,24,idm,[],60.0,0.2,front,0.0,24.0,0.0,1.4927216045054946e-16,jerk,0.1,3.0840736763882177e-16,24,1.5420368381941087e-15,acceleration_upper,0.9999999999999999,0.0,12,0.0,0.0,0.7,1.0,e9f15b8371f9e324,1.0,79,layout_comparison,1.0,24.0,20.0,1.5420368381941088e-16,0.0,0.0,0.0,41
40,4,"[19,20,21,22]",0.35,2.1,0.0,middle_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[19,20,21,22]",98.0,jerk_saturation,5.0,-21.0,0,idm,[],60.0,0.2,middle,164.50748036397812,-100.17159782210435,0.13708956696998176,4.5,gap_lower,52.800000000000004,6.2085798911052175,19,5.000000000000004,gap_lower,-5.3629117215339965,51.2,19,6.349206349206349,0.0014600801893422271,0.7,0.0,ea176138ce0e1247,0.0,11,layout_comparison,0.0,24.0,20.0,4.5,129.1935043160836,20.0,6580.299214559124,41
40,0,[],0.35,0.0,1.0,even_idm_leader_d02,0.2,human,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,0,[],0.0,jerk,0.1,8.431356589244537e-16,34,idm,[],60.0,0.2,even,0.0,24.0,0.0,1.4937857699229206e-16,jerk,0.1,8.431356589244537e-16,34,4.215678294622268e-15,acceleration_upper,0.9999999999999998,0.0,34,0.0,0.0,0.7,1.0,ea1f3863bc0996d2,1.0,11,controller_comparison,1.0,24.0,20.0,4.215678294622269e-16,0.0,0.0,0.0,41
40,4,"[19,20,21,22]",0.35,2.1,0.0,middle_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[19,20,21,22]",88.0,jerk_saturation,5.0,-21.0,0,idm,[],60.0,0.2,middle,140.69443147289084,-98.08242012767012,0.11724535956074238,4.5,gap_lower,50.400000000000006,6.104121006383506,19,5.000000000000004,gap_lower,-5.255197765123805,48.7,19,6.349206349206349,0.0012857105372729746,0.7,0.0,ea47c6ff84cdbf65,0.0,113,layout_comparison;prediction_scope,0.0,24.0,20.0,4.5,134.09459819555263,20.0,5627.777258915634,41
40,4,"[1,14,27,40]",0.35,2.0,0.0,even_idm_leader_d02,0.2,wave,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",49.0,jerk_saturation,5.0,-20.0,0,idm,[],60.0,0.2,even,46.813805892275624,-1.890108314406163,0.03901150491022969,4.5,gap_lower,54.400000000000006,1.2945054157203082,33,5.000000000000004,gap_lower,-0.4700054157203077,53.900000000000006,33,6.666666666666667,1.4729781021431851,0.7,0.0,ea4903e383204523,0.0,97,controller_comparison,0.0,24.0,20.0,4.5,54.04167100168564,20.0,1872.552235691025,41
40,4,"[1,14,27,40]",0.35,0.0,1.0,even_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",0.0,jerk,0.1,5.669712742983465e-16,30,idm,[],60.0,0.2,even,0.0,24.0,0.0,1.519317481612589e-16,jerk,0.1,5.669712742983465e-16,30,2.8348563714917324e-15,command_upper,0.9999999999999998,0.0,30,0.0,0.0,0.7,1.0,ea6208917fb36014,1.0,113,controller_comparison;layout_comparison;prediction_scope,1.0,24.0,20.0,2.8348563714917324e-16,0.0,0.0,0.0,41
40,4,"[1,14,27,40]",0.35,1.0,1.0,even_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-10.0,0,idm,[],60.0,0.2,even,3.8516015781651154,22.041091224490145,0.003209667981804263,1.0,jerk,7.7,0.15796767347454377,1,5.0,gap_lower,0.8475557889641916,6.7,1,0.38330523773824393,0.0,0.7,1.0,ea6d609d8e87848d,1.0,113,controller_comparison;layout_comparison;prediction_scope,1.0,24.0,20.0,0.1849229487713453,2.289850325853081,0.37499999999995737,154.06406312660462,41
40,0,[],0.35,2.5,0.0,even_idm_leader_d02,0.2,human,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,0,[],145.0,jerk_saturation,5.0,-25.0,0,idm,[],60.0,0.2,even,291.7204112054364,-2.4102931517962674,0.243100342671197,4.5,gap_lower,53.2,1.3205146575898135,34,5.000000000000004,gap_lower,-0.4960146575898133,52.7,34,5.333333333333333,4.205415315983044,0.7,0.0,ea74e425bce4d198,0.0,61,controller_comparison,0.0,24.0,20.0,4.5,117.46775632312449,20.0,11668.816448217456,41
40,4,"[1,14,27,40]",0.35,1.9,0.0,even_idm_leader_d02,0.2,acc,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",111.0,jerk_saturation,5.0,-18.999999999999996,0,idm,[],60.0,0.2,even,183.78852969765617,-2.179388901384044,0.15315710808138014,4.5,gap_lower,36.2,1.3089694450692022,20,5.000000000000004,gap_lower,-0.48446944506920175,35.7,20,7.017543859649123,4.819317213394027,0.7,0.0,eb0f7b0c3b4a8df7,0.0,3,controller_comparison,0.0,24.0,20.0,4.5,139.84464515519062,20.0,7351.541187906247,41
